Facility ID,Facility Name,Facility Type,District,Description,Has Clinic,Status,Created At,Updated At
cme99em9e000tjncd2qgnsyu4,"Thingsulthliah PHC","PHC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emez006hjncdqw0pu8sf,"Thingsulthliah SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emrw00jbjncdc2wirwdg,"Thualthu SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emyu00qjjncdf76pbhe3,"Thuampui AYUSH SC","A_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emfe0075jncdxq6cjjjz,"Thuampui_Aizawl_East SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emsn00jzjncd6a1j9gn2,"Thuampui_Lunglei SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emed005pjncd35h7ckr2,"Tinghmun SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99en0k00sfjncd0bvbq9tn,"Tiperaghat AYUSH SC","A_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emry00jdjncdvx96171s,"Tiperaghat SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emgh008djncdpk13c302,"Tlangnuam SC","SC_HWC","Aizawl West","",No,Active,"13/08/2025","13/08/2025"
cme99emk100cpjncdva2b0d2x,"Tlangpui SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emhq00a3jncd7pm0kk1s,"Tlangsam SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emf0006jjncdx4xpwwmd,"Tlungvel SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emvo00n7jncdky8hudvb,"Tongkolong SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99eme0005fjncdia4efdhl,"Tualbung SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emze00r5jncd4mdovy32,"Tualcheng Ayush SC","A_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emie00avjncdkseia4jz,"Tualcheng SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emjh00c1jncdlgr4algy,"Tualpui SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emjj00c3jncd9mug0ogn,"Tualte SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emzu00rljncd8zopy84l,"Tuichawng AYUSH SC","A_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emrz00jfjncdzsu7mrqd,"Tuichawng SC","A_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emtf00knjncdzhz938wl,"Tuidam SC","SC_HWC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99emg5007vjncdegx7ycce,"Tuikual SC","SC_HWC","Aizawl West","",No,Active,"13/08/2025","13/08/2025"
cme99emvz00nhjncdb2sj43nz,"Tuipang L SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99emc7003hjncdytl04fxn,"Tuipang PHC","PHC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99emw200njjncdxsebt1zw,"Tuipang V SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99ems100jhjncdk2ni86dj,"Tuipui D SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emue00lnjncdjba3owk5,"Tuipuibari SC","SC_HWC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99emvc00mpjncd77zdf6vq,"Tuipuiferry SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99emxt00phjncdp5prcpwt,"Tuirial Kai UHWC","U_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emf7006vjncdex63ocom,"Tuirial SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99ems300jjjncdxnv9kpsv,"Tuisenchhuah SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emw400nljncdpcc13gww,"Tuisih SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99emve00mrjncdnz5uhypv,"Tuisumpui SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99emki00d3jncdz1utpngo,"Tuithaveng SC","SC_HWC","Kolasib","",No,Active,"13/08/2025","13/08/2025"
cme99emz200qrjncd945xemz1,"Tuithumhnar AYUSH SC","A_HWC","Lawngtlai","",No,Active,"13/08/2025","13/08/2025"
cme99emmt00fdjncdlzu3ts7t,"Tuithumhnar Ayush","A_HWC","Lawngtlai","",No,Active,"13/08/2025","12/11/2025"
cme99emh00095jncdlzhlp4pm,"Tuivamit SC","SC_HWC","Aizawl West","",No,Active,"13/08/2025","13/08/2025"
cme99emxu00pjjncdfx6xrijd,"Tuivamit UHWC","U_HWC","Aizawl West","",No,Active,"13/08/2025","13/08/2025"
cme99emkk00d5jncdszn44bmg,"Tumpui SC","SC_HWC","Kolasib","",No,Active,"13/08/2025","13/08/2025"
cme99emfc0073jncddycrr1kh,"Upper Republic SC","SC_HWC","Aizawl West","",No,Active,"13/08/2025","19/08/2025"
cme99emvq00n9jncdkay4umhu,"Vahai SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99emig00axjncdf8egwxq0,"Vaikhawtlang SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emle00e5jncddv5cwumg,"Vairengte SC","SC_HWC","Kolasib","",No,Active,"13/08/2025","13/08/2025"
cme99ems600jljncdnaz9o6gr,"Vaisam SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emee005rjncd2sjzl9ju,"Vaitin SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emg7007xjncduifg7vpt,"Vaivakawn SC","SC_HWC","Aizawl West","",No,Active,"13/08/2025","13/08/2025"
cme99emet0067jncd6zzxd34d,"Vanbawng SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emix00bbjncdmok93hwo,"Vanchengpui SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emj700brjncdxt35d3nv,"Vantlang SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emi100ahjncdu1c68jvx,"Vanzau SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emi200ajjncd0fjs0dwv,"Vapar SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emyx00qnjncd3ve1fr9d,"Vaphai AYUSH SC","A_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emi700apjncdtan047ds,"Vaphai SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emmv00ffjncd48afgx14,"Vathuampui SC","SC_HWC","Lawngtlai","",No,Active,"13/08/2025","13/08/2025"
cme99emnp00g1jncdjf7r3xnq,"Vawmbuk SC","SC_HWC","Lawngtlai","",No,Active,"13/08/2025","13/08/2025"
cme99emd3004fjncdcqpbylex,"Venghlui SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99ems900jnjncdri0uoebk,"Venghlun SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99en0000rpjncdwn6npbcx,"Venghnuai AYUSH SC","A_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emd6004hjncdxt1gocyt,"Venghnuai SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cmetu0y4x059djn5eddgbpyah,"Venglai sc","SC_HWC","Kolasib","",No,Active,"27/08/2025","27/08/2025"
cme99emeg005tjncdfgxdhjr3,"Vervek SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emth00kpjncdp88virwx,"W Bunghmun SC","SC_HWC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99embw0037jncdl4zo12yj,"W.Phaileng PHC","PHC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99emuh00lpjncdhidh4o0w,"W.Phaileng SC","SC_HWC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99emy600prjncdncf2rtcp,"Zaingen Veng UHWC","U_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emtw00l1jncd4zpxqpv3,"Zamuang SC","SC_HWC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99eml900dzjncd1ds10okk,"Zanlawn SC","SC_HWC","Kolasib","",No,Active,"13/08/2025","13/08/2025"
cme99embz0039jncd4pgnxqyg,"Zawlnuam PHC","PHC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99emuq00lzjncd34g3ul5d,"Zawlnuam SC","SC_HWC","Mamit","",No,Active,"13/08/2025","13/08/2025"
cme99emsb00jpjncdxk76dv61,"Zawlpui SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emw600nnjncdc4ol24j3,"Zawngling SC","SC_HWC","Saiha","",No,Active,"13/08/2025","13/08/2025"
cme99emxw00pljncdgq8s8pof,"Zemabawk Lungbial UHWC","U_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emf9006xjncd00xi79pk,"Zemabawk SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99em8r0005jncdhu9stddv,"Zemabawk UPHC","UPHC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emsd00jrjncd5enjh9ob,"Zobawk SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emsg00jtjncd60810zwx,"Zodin SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emeh005vjncdhxd2jru1,"Zohmun SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cme99emsj00jvjncd43scnzj1,"Zohnuai SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emhr00a5jncdg5dlupi8,"Zokhawthar SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emhs00a7jncdreg7xuoy,"Zote Champhai SC","SC_HWC","Champhai","",No,Active,"13/08/2025","13/08/2025"
cme99emxm00p7jncdz5o8383p,"Zote S SC","SC_HWC","Serchhip","",No,Active,"13/08/2025","13/08/2025"
cme99emg8007zjncdrfcegvav,"Zotlang Aizawl SC","SC_HWC","Aizawl West","",No,Active,"13/08/2025","13/08/2025"
cme99emsl00jxjncdclgltyj0,"Zotlang Lunglei SC","SC_HWC","Lunglei","",No,Active,"13/08/2025","13/08/2025"
cme99emfa006zjncdm84m73tm,"Zuangtui SC","SC_HWC","Aizawl East","",No,Active,"13/08/2025","13/08/2025"
cmeqr4qxy02jjjn5e8xjcasps,"ramtharsc","SC_HWC","Aizawl East","",No,Active,"25/08/2025","25/08/2025"
